12:02:07.027 ->   Timestamp | Background value | Measured value | Final value 
12:13:14.431 ->  0000668195 |                0 |            694 |      0.6777
12:13:14.900 ->  0000668695 |                0 |            693 |      0.6768
12:13:15.415 ->  0000669194 |                0 |            692 |      0.6758
12:13:15.931 ->  0000669694 |                0 |            694 |      0.6777
12:13:16.399 ->  0000670194 |                0 |            694 |      0.6777
12:13:16.915 ->  0000670694 |                0 |            693 |      0.6768
12:13:17.384 ->  0000671195 |                0 |            693 |      0.6768
12:13:17.899 ->  0000671695 |                0 |            694 |      0.6777
12:13:18.414 ->  0000672195 |                0 |            694 |      0.6777
12:13:18.883 ->  0000672695 |                0 |            693 |      0.6768
12:13:19.394 ->  0000673196 |                0 |            694 |      0.6777
12:13:19.910 ->  0000673696 |                0 |            693 |      0.6768
12:13:20.426 ->  0000674196 |                0 |            694 |      0.6777
12:13:20.894 ->  0000674697 |                0 |            692 |      0.6758
12:13:21.409 ->  0000675197 |                0 |            694 |      0.6777
12:13:21.925 ->  0000675697 |                0 |            692 |      0.6758
12:13:22.394 ->  0000676197 |                0 |            693 |      0.6768
12:13:22.910 ->  0000676698 |                0 |            693 |      0.6768
12:13:23.378 ->  0000677198 |                0 |            693 |      0.6768
12:13:23.894 ->  0000677698 |                0 |            693 |      0.6768
12:13:24.409 ->  0000678198 |                0 |            692 |      0.6758
12:13:24.872 ->  0000678699 |                0 |            694 |      0.6777
12:13:25.398 ->  0000679199 |                0 |            694 |      0.6777
12:13:25.913 ->  0000679699 |                0 |            694 |      0.6777
12:13:26.382 ->  0000680200 |                0 |            693 |      0.6768
12:13:26.889 ->  0000680700 |                0 |            693 |      0.6768
12:13:27.405 ->  0000681200 |                0 |            693 |      0.6768
12:13:27.920 ->  0000681700 |                0 |            694 |      0.6777
12:13:28.389 ->  0000682201 |                0 |            693 |      0.6768
12:13:28.904 ->  0000682701 |                0 |            692 |      0.6758
12:13:29.373 ->  0000683201 |                0 |            693 |      0.6768
12:13:29.887 ->  0000683701 |                0 |            694 |      0.6777
12:13:30.404 ->  0000684201 |                0 |            693 |      0.6768
12:13:30.874 ->  0000684700 |                0 |            694 |      0.6777
12:13:31.390 ->  0000685200 |                0 |            693 |      0.6768
12:13:31.858 ->  0000685701 |                0 |            694 |      0.6777
12:13:32.374 ->  0000686200 |                0 |            694 |      0.6777
12:13:32.889 ->  0000686700 |                0 |            693 |      0.6768
12:13:33.405 ->  0000687200 |                0 |            693 |      0.6768
12:13:33.861 ->  0000687699 |                0 |            693 |      0.6768
12:13:34.377 ->  0000688199 |                0 |            692 |      0.6758
12:13:34.892 ->  0000688699 |                0 |            694 |      0.6777
12:13:35.360 ->  0000689199 |                0 |            694 |      0.6777
12:13:35.877 ->  0000689699 |                0 |            693 |      0.6768
12:13:36.393 ->  0000690199 |                0 |            692 |      0.6758
12:13:36.909 ->  0000690699 |                0 |            694 |      0.6777
12:13:37.378 ->  0000691200 |                0 |            694 |      0.6777
12:13:37.881 ->  0000691700 |                0 |            693 |      0.6768
12:13:38.350 ->  0000692200 |                0 |            694 |      0.6777
12:13:38.865 ->  0000692701 |                0 |            694 |      0.6777
12:13:39.383 ->  0000693201 |                0 |            694 |      0.6777
12:13:39.899 ->  0000693701 |                0 |            694 |      0.6777
12:13:40.368 ->  0000694201 |                0 |            693 |      0.6768
12:13:40.883 ->  0000694702 |                0 |            694 |      0.6777
12:13:41.399 ->  0000695202 |                0 |            692 |      0.6758
12:13:41.868 ->  0000695702 |                0 |            692 |      0.6758
12:13:42.383 ->  0000696202 |                0 |            693 |      0.6768
12:13:42.899 ->  0000696702 |                0 |            692 |      0.6758
12:13:43.368 ->  0000697202 |                0 |            694 |      0.6777
12:13:43.883 ->  0000697702 |                0 |            694 |      0.6777
12:13:44.399 ->  0000698203 |                0 |            693 |      0.6768
12:13:44.863 ->  0000698702 |                0 |            694 |      0.6777
12:13:45.379 ->  0000699202 |                0 |            693 |      0.6768
12:13:45.847 ->  0000699702 |                0 |            693 |      0.6768
12:13:46.363 ->  0000700201 |                0 |            694 |      0.6777
12:13:46.878 ->  0000700701 |                0 |            694 |      0.6777
12:13:47.394 ->  0000701201 |                0 |            693 |      0.6768
12:13:47.862 ->  0000701701 |                0 |            692 |      0.6758
12:13:48.378 ->  0000702201 |                0 |            693 |      0.6768
12:13:48.894 ->  0000702701 |                0 |            693 |      0.6768
12:13:49.364 ->  0000703200 |                0 |            693 |      0.6768
12:13:49.880 ->  0000703700 |                0 |            694 |      0.6777
12:13:50.348 ->  0000704200 |                0 |            694 |      0.6777
12:13:50.879 ->  0000704700 |                0 |            693 |      0.6768
12:13:51.347 ->  0000705201 |                0 |            693 |      0.6768
12:13:51.863 ->  0000705701 |                0 |            694 |      0.6777
12:13:52.378 ->  0000706201 |                0 |            693 |      0.6768
12:13:52.847 ->  0000706701 |                0 |            693 |      0.6768
12:13:53.362 ->  0000707202 |                0 |            693 |      0.6768
12:13:53.878 ->  0000707702 |                0 |            692 |      0.6758
12:13:54.347 ->  0000708202 |                0 |            693 |      0.6768
12:13:54.878 ->  0000708702 |                0 |            694 |      0.6777
12:13:55.346 ->  0000709202 |                0 |            693 |      0.6768
12:13:55.862 ->  0000709702 |                0 |            693 |      0.6768
12:13:56.377 ->  0000710202 |                0 |            693 |      0.6768
12:13:56.846 ->  0000710703 |                0 |            692 |      0.6758
12:13:57.362 ->  0000711203 |                0 |            694 |      0.6777
12:13:57.877 ->  0000711703 |                0 |            693 |      0.6768
12:13:58.346 ->  0000712203 |                0 |            693 |      0.6768
12:13:58.861 ->  0000712702 |                0 |            693 |      0.6768
12:13:59.377 ->  0000713202 |                0 |            693 |      0.6768
12:13:59.845 ->  0000713702 |                0 |            692 |      0.6758
12:14:00.356 ->  0000714202 |                0 |            694 |      0.6777
12:14:00.853 ->  0000714702 |                0 |            692 |      0.6758
12:14:01.369 ->  0000715202 |                0 |            692 |      0.6758
12:14:01.873 ->  0000715701 |                0 |            694 |      0.6777
12:14:02.342 ->  0000716201 |                0 |            693 |      0.6768
12:14:02.858 ->  0000716701 |                0 |            694 |      0.6777
12:14:03.326 ->  0000717200 |                0 |            693 |      0.6768
12:14:03.842 ->  0000717701 |                0 |            694 |      0.6777
12:14:04.357 ->  0000718201 |                0 |            694 |      0.6777
12:14:04.825 ->  0000718701 |                0 |            694 |      0.6777
12:14:05.342 ->  0000719201 |                0 |            693 |      0.6768
12:14:05.857 ->  0000719702 |                0 |            694 |      0.6777
12:14:06.373 ->  0000720202 |                0 |            694 |      0.6777
12:14:06.842 ->  0000720702 |                0 |            694 |      0.6777
12:14:07.357 ->  0000721203 |                0 |            694 |      0.6777
12:14:07.873 ->  0000721703 |                0 |            693 |      0.6768
12:14:08.341 ->  0000722203 |                0 |            692 |      0.6758
12:14:08.857 ->  0000722703 |                0 |            695 |      0.6787
12:14:09.325 ->  0000723204 |                0 |            693 |      0.6768
12:14:09.840 ->  0000723704 |                0 |            692 |      0.6758
12:14:10.357 ->  0000724204 |                0 |            694 |      0.6777
12:14:10.826 ->  0000724704 |                0 |            692 |      0.6758
12:14:11.342 ->  0000725204 |                0 |            693 |      0.6768
12:14:11.857 ->  0000725704 |                0 |            694 |      0.6777
12:14:12.326 ->  0000726204 |                0 |            693 |      0.6768
12:14:12.841 ->  0000726705 |                0 |            694 |      0.6777
12:14:13.348 ->  0000727205 |                0 |            694 |      0.6777
12:14:13.863 ->  0000727705 |                0 |            692 |      0.6758
12:14:14.332 ->  0000728205 |                0 |            693 |      0.6768
12:14:14.848 ->  0000728706 |                0 |            693 |      0.6768
12:14:15.316 ->  0000729206 |                0 |            693 |      0.6768
12:14:15.831 ->  0000729706 |                0 |            693 |      0.6768
12:14:16.348 ->  0000730206 |                0 |            694 |      0.6777
12:14:16.819 ->  0000730706 |                0 |            692 |      0.6758
12:14:17.335 ->  0000731205 |                0 |            693 |      0.6768
12:14:17.851 ->  0000731705 |                0 |            693 |      0.6768
12:14:18.358 ->  0000732206 |                0 |            692 |      0.6758
12:14:18.816 ->  0000732705 |                0 |            693 |      0.6768
12:14:19.318 ->  0000733205 |                0 |            693 |      0.6768
12:14:19.833 ->  0000733705 |                0 |            694 |      0.6777
12:14:20.339 ->  0000734204 |                0 |            693 |      0.6768
12:14:20.849 ->  0000734704 |                0 |            695 |      0.6787
12:14:21.320 ->  0000735204 |                0 |            694 |      0.6777
12:14:21.814 ->  0000735704 |                0 |            693 |      0.6768
12:14:22.342 ->  0000736204 |                0 |            694 |      0.6777
12:14:22.813 ->  0000736704 |                0 |            694 |      0.6777
12:14:23.330 ->  0000737204 |                0 |            693 |      0.6768
12:14:23.847 ->  0000737704 |                0 |            693 |      0.6768
12:14:24.317 ->  0000738204 |                0 |            693 |      0.6768
12:14:24.836 ->  0000738704 |                0 |            693 |      0.6768
12:14:25.306 ->  0000739205 |                0 |            693 |      0.6768
12:14:25.823 ->  0000739705 |                0 |            693 |      0.6768
12:14:26.341 ->  0000740205 |                0 |            693 |      0.6768
12:14:26.814 ->  0000740705 |                0 |            694 |      0.6777
12:14:27.330 ->  0000741206 |                0 |            693 |      0.6768
12:14:27.835 ->  0000741706 |                0 |            692 |      0.6758
12:14:28.341 ->  0000742206 |                0 |            693 |      0.6768
12:14:28.848 ->  0000742707 |                0 |            693 |      0.6768
12:14:29.315 ->  0000743207 |                0 |            693 |      0.6768
12:14:29.833 ->  0000743707 |                0 |            693 |      0.6768
12:14:30.348 ->  0000744207 |                0 |            693 |      0.6768
12:14:30.817 ->  0000744708 |                0 |            694 |      0.6777
12:14:31.332 ->  0000745208 |                0 |            694 |      0.6777
12:14:31.801 ->  0000745708 |                0 |            694 |      0.6777
12:14:32.316 ->  0000746208 |                0 |            692 |      0.6758
12:14:32.832 ->  0000746707 |                0 |            694 |      0.6777
12:14:33.300 ->  0000747207 |                0 |            693 |      0.6768
12:14:33.816 ->  0000747707 |                0 |            692 |      0.6758
12:14:34.331 ->  0000748207 |                0 |            694 |      0.6777
12:14:34.847 ->  0000748707 |                0 |            694 |      0.6777
12:14:35.316 ->  0000749207 |                0 |            693 |      0.6768
12:14:35.831 ->  0000749706 |                0 |            693 |      0.6768
12:14:36.300 ->  0000750206 |                0 |            694 |      0.6777
12:14:36.815 ->  0000750706 |                0 |            694 |      0.6777
12:14:37.331 ->  0000751205 |                0 |            694 |      0.6777
12:14:37.799 ->  0000751706 |                0 |            694 |      0.6777
12:14:38.315 ->  0000752206 |                0 |            694 |      0.6777
12:14:38.830 ->  0000752706 |                0 |            694 |      0.6777
12:14:39.301 ->  0000753206 |                0 |            693 |      0.6768
12:14:39.816 ->  0000753707 |                0 |            693 |      0.6768
12:14:40.284 ->  0000754207 |                0 |            693 |      0.6768
12:14:40.802 ->  0000754707 |                0 |            693 |      0.6768
12:14:41.297 ->  0000755208 |                0 |            693 |      0.6768
12:14:41.812 ->  0000755708 |                0 |            693 |      0.6768
12:14:42.328 ->  0000756208 |                0 |            693 |      0.6768
12:14:42.796 ->  0000756708 |                0 |            694 |      0.6777
12:14:43.312 ->  0000757209 |                0 |            694 |      0.6777
12:14:43.828 ->  0000757709 |                0 |            693 |      0.6768
12:14:44.296 ->  0000758209 |                0 |            694 |      0.6777
12:14:44.812 ->  0000758709 |                0 |            693 |      0.6768
12:14:45.326 ->  0000759209 |                0 |            693 |      0.6768
12:14:45.815 ->  0000759709 |                0 |            693 |      0.6768
12:14:46.315 ->  0000760209 |                0 |            693 |      0.6768
12:14:46.831 ->  0000760710 |                0 |            693 |      0.6768
12:14:47.299 ->  0000761210 |                0 |            693 |      0.6768
12:14:47.814 ->  0000761710 |                0 |            692 |      0.6758
12:14:48.283 ->  0000762210 |                0 |            693 |      0.6768
12:14:48.798 ->  0000762711 |                0 |            693 |      0.6768
12:14:49.313 ->  0000763211 |                0 |            692 |      0.6758
12:14:49.783 ->  0000763711 |                0 |            694 |      0.6777
12:14:50.299 ->  0000764212 |                0 |            693 |      0.6768
12:14:50.814 ->  0000764712 |                0 |            692 |      0.6758
12:14:51.298 ->  0000765212 |                0 |            693 |      0.6768
12:14:51.814 ->  0000765712 |                0 |            694 |      0.6777
12:14:52.282 ->  0000766213 |                0 |            693 |      0.6768
12:14:52.798 ->  0000766712 |                0 |            694 |      0.6777
12:14:53.313 ->  0000767212 |                0 |            693 |      0.6768
12:14:53.782 ->  0000767712 |                0 |            692 |      0.6758
12:14:54.298 ->  0000768211 |                0 |            693 |      0.6768
12:14:54.813 ->  0000768711 |                0 |            693 |      0.6768
12:14:55.282 ->  0000769211 |                0 |            694 |      0.6777
12:14:55.797 ->  0000769711 |                0 |            693 |      0.6768
12:14:56.313 ->  0000770211 |                0 |            693 |      0.6768
12:14:56.782 ->  0000770711 |                0 |            694 |      0.6777
12:14:57.297 ->  0000771210 |                0 |            693 |      0.6768
12:14:57.813 ->  0000771710 |                0 |            693 |      0.6768
12:14:58.281 ->  0000772210 |                0 |            693 |      0.6768
12:14:58.797 ->  0000772710 |                0 |            692 |      0.6758
12:14:59.312 ->  0000773211 |                0 |            694 |      0.6777
12:14:59.781 ->  0000773711 |                0 |            693 |      0.6768
12:15:00.296 ->  0000774211 |                0 |            693 |      0.6768
12:15:00.765 ->  0000774711 |                0 |            694 |      0.6777
12:15:01.294 ->  0000775212 |                0 |            693 |      0.6768
12:15:01.797 ->  0000775712 |                0 |            694 |      0.6777
12:15:02.312 ->  0000776212 |                0 |            692 |      0.6758
12:15:02.781 ->  0000776713 |                0 |            694 |      0.6777
12:15:03.296 ->  0000777213 |                0 |            693 |      0.6768
12:15:03.812 ->  0000777713 |                0 |            694 |      0.6777
12:15:04.280 ->  0000778213 |                0 |            694 |      0.6777
12:15:04.790 ->  0000778714 |                0 |            693 |      0.6768
12:15:05.305 ->  0000779214 |                0 |            693 |      0.6768
12:15:05.774 ->  0000779714 |                0 |            694 |      0.6777
12:15:06.303 ->  0000780214 |                0 |            693 |      0.6768
12:15:06.774 ->  0000780715 |                0 |            693 |      0.6768
12:15:07.289 ->  0000781215 |                0 |            694 |      0.6777
12:15:07.807 ->  0000781715 |                0 |            693 |      0.6768
12:15:08.276 ->  0000782216 |                0 |            694 |      0.6777
12:15:08.791 ->  0000782716 |                0 |            693 |      0.6768
12:15:09.307 ->  0000783216 |                0 |            692 |      0.6758
12:15:09.775 ->  0000783716 |                0 |            693 |      0.6768
12:15:10.291 ->  0000784217 |                0 |            694 |      0.6777
12:15:10.760 ->  0000784717 |                0 |            694 |      0.6777
12:15:11.275 ->  0000785217 |                0 |            693 |      0.6768
12:15:11.790 ->  0000785717 |                0 |            694 |      0.6777
12:15:12.259 ->  0000786217 |                0 |            693 |      0.6768
12:15:12.775 ->  0000786716 |                0 |            693 |      0.6768
12:15:13.290 ->  0000787216 |                0 |            693 |      0.6768
12:15:13.798 ->  0000787717 |                0 |            693 |      0.6768
12:15:14.267 ->  0000788216 |                0 |            693 |      0.6768
12:15:14.774 ->  0000788716 |                0 |            693 |      0.6768
12:15:15.278 ->  0000789216 |                0 |            694 |      0.6777
12:15:15.793 ->  0000789715 |                0 |            694 |      0.6777
12:15:16.262 ->  0000790215 |                0 |            694 |      0.6777
12:15:16.779 ->  0000790715 |                0 |            693 |      0.6768
12:15:17.247 ->  0000791215 |                0 |            694 |      0.6777
12:15:17.763 ->  0000791715 |                0 |            694 |      0.6777
12:15:18.278 ->  0000792215 |                0 |            694 |      0.6777
12:15:18.794 ->  0000792715 |                0 |            693 |      0.6768
12:15:19.264 ->  0000793216 |                0 |            694 |      0.6777
12:15:19.780 ->  0000793716 |                0 |            694 |      0.6777
12:15:20.295 ->  0000794216 |                0 |            694 |      0.6777
12:15:20.764 ->  0000794717 |                0 |            694 |      0.6777
12:15:21.279 ->  0000795217 |                0 |            693 |      0.6768
12:15:21.795 ->  0000795717 |                0 |            693 |      0.6768
12:15:22.278 ->  0000796217 |                0 |            694 |      0.6777
12:15:22.747 ->  0000796718 |                0 |            694 |      0.6777
12:15:23.262 ->  0000797218 |                0 |            693 |      0.6768
12:15:23.778 ->  0000797718 |                0 |            693 |      0.6768
12:15:24.283 ->  0000798218 |                0 |            693 |      0.6768
12:15:24.753 ->  0000798718 |                0 |            693 |      0.6768
12:15:25.267 ->  0000799218 |                0 |            693 |      0.6768
12:15:25.784 ->  0000799718 |                0 |            693 |      0.6768
12:15:26.253 ->  0000800219 |                0 |            692 |      0.6758
12:15:26.768 ->  0000800718 |                0 |            694 |      0.6777
12:15:27.284 ->  0000801218 |                0 |            694 |      0.6777
12:15:27.753 ->  0000801718 |                0 |            692 |      0.6758
12:15:28.268 ->  0000802217 |                0 |            693 |      0.6768
12:15:28.784 ->  0000802717 |                0 |            695 |      0.6787
12:15:29.252 ->  0000803217 |                0 |            693 |      0.6768
12:15:29.768 ->  0000803717 |                0 |            693 |      0.6768
12:15:30.284 ->  0000804217 |                0 |            694 |      0.6777
12:15:30.752 ->  0000804717 |                0 |            694 |      0.6777
12:15:31.268 ->  0000805216 |                0 |            694 |      0.6777
12:15:31.737 ->  0000805716 |                0 |            693 |      0.6768
12:15:32.252 ->  0000806216 |                0 |            694 |      0.6777
12:15:32.768 ->  0000806716 |                0 |            694 |      0.6777
12:15:33.236 ->  0000807217 |                0 |            693 |      0.6768
12:15:33.752 ->  0000807717 |                0 |            693 |      0.6768
12:15:34.267 ->  0000808217 |                0 |            694 |      0.6777
12:15:34.783 ->  0000808717 |                0 |            694 |      0.6777
12:15:35.251 ->  0000809218 |                0 |            693 |      0.6768
12:15:35.759 ->  0000809718 |                0 |            695 |      0.6787
12:15:36.275 ->  0000810218 |                0 |            693 |      0.6768
12:15:36.744 ->  0000810718 |                0 |            694 |      0.6777
12:15:37.259 ->  0000811218 |                0 |            694 |      0.6777
12:15:37.727 ->  0000811718 |                0 |            694 |      0.6777
12:15:38.236 ->  0000812218 |                0 |            694 |      0.6777
12:15:38.752 ->  0000812719 |                0 |            694 |      0.6777
12:15:39.267 ->  0000813219 |                0 |            693 |      0.6768
12:15:39.736 ->  0000813719 |                0 |            693 |      0.6768
12:15:40.252 ->  0000814219 |                0 |            692 |      0.6758
12:15:40.768 ->  0000814718 |                0 |            694 |      0.6777
12:15:41.236 ->  0000815218 |                0 |            693 |      0.6768
12:15:41.752 ->  0000815718 |                0 |            693 |      0.6768
12:15:42.221 ->  0000816218 |                0 |            693 |      0.6768
12:15:42.737 ->  0000816718 |                0 |            693 |      0.6768
12:15:43.253 ->  0000817218 |                0 |            693 |      0.6768
12:15:43.722 ->  0000817717 |                0 |            693 |      0.6768
12:15:44.224 ->  0000818217 |                0 |            694 |      0.6777
12:15:44.740 ->  0000818717 |                0 |            694 |      0.6777
12:15:45.256 ->  0000819216 |                0 |            694 |      0.6777
12:15:45.724 ->  0000819717 |                0 |            694 |      0.6777
12:15:46.239 ->  0000820217 |                0 |            693 |      0.6768
12:15:46.755 ->  0000820717 |                0 |            694 |      0.6777
12:15:47.224 ->  0000821217 |                0 |            693 |      0.6768
12:15:47.740 ->  0000821718 |                0 |            694 |      0.6777
12:15:48.257 ->  0000822218 |                0 |            694 |      0.6777
12:15:48.725 ->  0000822718 |                0 |            692 |      0.6758
12:15:49.243 ->  0000823219 |                0 |            694 |      0.6777
12:15:49.759 ->  0000823719 |                0 |            693 |      0.6768
12:15:50.219 ->  0000824219 |                0 |            694 |      0.6777
12:15:50.734 ->  0000824719 |                0 |            693 |      0.6768
12:15:51.249 ->  0000825220 |                0 |            693 |      0.6768
12:15:51.718 ->  0000825720 |                0 |            694 |      0.6777
12:15:52.233 ->  0000826220 |                0 |            693 |      0.6768
12:15:52.749 ->  0000826720 |                0 |            693 |      0.6768
12:15:53.217 ->  0000827220 |                0 |            694 |      0.6777
12:15:53.733 ->  0000827720 |                0 |            694 |      0.6777
12:15:54.249 ->  0000828220 |                0 |            692 |      0.6758
12:15:54.763 ->  0000828721 |                0 |            693 |      0.6768
12:15:55.235 ->  0000829221 |                0 |            694 |      0.6777
12:15:55.750 ->  0000829721 |                0 |            693 |      0.6768
12:15:56.207 ->  0000830221 |                0 |            694 |      0.6777
12:15:56.716 ->  0000830722 |                0 |            694 |      0.6777
12:15:57.232 ->  0000831222 |                0 |            693 |      0.6768
12:15:57.747 ->  0000831722 |                0 |            694 |      0.6777
12:15:58.216 ->  0000832222 |                0 |            693 |      0.6768
12:15:58.731 ->  0000832722 |                0 |            693 |      0.6768
12:15:59.243 ->  0000833221 |                0 |            694 |      0.6777
12:15:59.712 ->  0000833721 |                0 |            693 |      0.6768
12:16:00.240 ->  0000834222 |                0 |            692 |      0.6758
12:16:00.743 ->  0000834721 |                0 |            694 |      0.6777
12:16:01.211 ->  0000835221 |                0 |            694 |      0.6777
12:16:01.727 ->  0000835721 |                0 |            693 |      0.6768
12:16:02.243 ->  0000836220 |                0 |            693 |      0.6768
12:16:02.712 ->  0000836720 |                0 |            693 |      0.6768
12:16:03.227 ->  0000837220 |                0 |            693 |      0.6768
12:16:03.743 ->  0000837720 |                0 |            694 |      0.6777
12:16:04.211 ->  0000838220 |                0 |            693 |      0.6768
12:16:04.735 ->  0000838720 |                0 |            694 |      0.6777
12:16:05.205 ->  0000839220 |                0 |            693 |      0.6768
12:16:05.721 ->  0000839720 |                0 |            693 |      0.6768
12:16:06.236 ->  0000840220 |                0 |            694 |      0.6777
12:16:06.736 ->  0000840720 |                0 |            694 |      0.6777
12:16:07.209 ->  0000841221 |                0 |            693 |      0.6768
12:16:07.725 ->  0000841721 |                0 |            693 |      0.6768
12:16:08.240 ->  0000842221 |                0 |            693 |      0.6768
12:16:08.709 ->  0000842721 |                0 |            693 |      0.6768
12:16:09.224 ->  0000843222 |                0 |            693 |      0.6768
12:16:09.740 ->  0000843722 |                0 |            693 |      0.6768
12:16:10.209 ->  0000844222 |                0 |            695 |      0.6787
12:16:10.724 ->  0000844723 |                0 |            694 |      0.6777
12:16:11.193 ->  0000845223 |                0 |            692 |      0.6758
12:16:11.708 ->  0000845723 |                0 |            693 |      0.6768
12:16:12.223 ->  0000846223 |                0 |            694 |      0.6777
12:16:12.692 ->  0000846724 |                0 |            694 |      0.6777
12:16:13.207 ->  0000847224 |                0 |            693 |      0.6768
12:16:13.723 ->  0000847724 |                0 |            695 |      0.6787
12:16:14.227 ->  0000848224 |                0 |            694 |      0.6777
12:16:14.693 ->  0000848723 |                0 |            693 |      0.6768
12:16:15.208 ->  0000849223 |                0 |            694 |      0.6777
12:16:15.711 ->  0000849723 |                0 |            692 |      0.6758
12:16:16.227 ->  0000850223 |                0 |            695 |      0.6787
12:16:16.709 ->  0000850723 |                0 |            693 |      0.6768
12:16:17.226 ->  0000851223 |                0 |            693 |      0.6768
12:16:17.694 ->  0000851722 |                0 |            693 |      0.6768
12:16:18.210 ->  0000852222 |                0 |            694 |      0.6777
12:16:18.726 ->  0000852722 |                0 |            693 |      0.6768
12:16:19.194 ->  0000853221 |                0 |            693 |      0.6768
12:16:19.710 ->  0000853722 |                0 |            695 |      0.6787
12:16:20.225 ->  0000854222 |                0 |            693 |      0.6768
12:16:20.694 ->  0000854722 |                0 |            694 |      0.6777
12:16:21.209 ->  0000855222 |                0 |            693 |      0.6768
12:16:21.675 ->  0000855723 |                0 |            693 |      0.6768
12:16:22.193 ->  0000856223 |                0 |            693 |      0.6768
12:16:22.708 ->  0000856723 |                0 |            694 |      0.6777
12:16:23.221 ->  0000857224 |                0 |            694 |      0.6777
12:16:23.692 ->  0000857724 |                0 |            693 |      0.6768
12:16:24.208 ->  0000858224 |                0 |            693 |      0.6768
12:16:24.723 ->  0000858724 |                0 |            693 |      0.6768
12:16:25.192 ->  0000859225 |                0 |            694 |      0.6777
12:16:25.707 ->  0000859725 |                0 |            694 |      0.6777
12:16:26.223 ->  0000860225 |                0 |            694 |      0.6777
12:16:26.706 ->  0000860725 |                0 |            694 |      0.6777
12:16:27.181 ->  0000861225 |                0 |            694 |      0.6777
12:16:27.697 ->  0000861725 |                0 |            694 |      0.6777
12:16:28.212 ->  0000862225 |                0 |            693 |      0.6768
12:16:28.681 ->  0000862726 |                0 |            694 |      0.6777
12:16:29.196 ->  0000863226 |                0 |            694 |      0.6777
12:16:29.703 ->  0000863726 |                0 |            693 |      0.6768
12:16:30.219 ->  0000864226 |                0 |            693 |      0.6768
12:16:30.688 ->  0000864727 |                0 |            693 |      0.6768
12:16:31.203 ->  0000865227 |                0 |            693 |      0.6768
12:16:31.672 ->  0000865727 |                0 |            694 |      0.6777
12:16:32.186 ->  0000866228 |                0 |            693 |      0.6768
12:16:32.701 ->  0000866728 |                0 |            693 |      0.6768
12:16:33.170 ->  0000867228 |                0 |            694 |      0.6777
12:16:33.686 ->  0000867728 |                0 |            695 |      0.6787
12:16:34.201 ->  0000868229 |                0 |            694 |      0.6777
12:16:34.717 ->  0000868728 |                0 |            693 |      0.6768
12:16:35.185 ->  0000869228 |                0 |            694 |      0.6777
12:16:35.701 ->  0000869728 |                0 |            693 |      0.6768
12:16:36.216 ->  0000870227 |                0 |            694 |      0.6777
12:16:36.685 ->  0000870727 |                0 |            694 |      0.6777
12:16:37.200 ->  0000871227 |                0 |            693 |      0.6768
12:16:37.668 ->  0000871727 |                0 |            693 |      0.6768
12:16:38.184 ->  0000872227 |                0 |            694 |      0.6777
12:16:38.699 ->  0000872727 |                0 |            694 |      0.6777
12:16:39.168 ->  0000873226 |                0 |            695 |      0.6787
12:16:39.698 ->  0000873726 |                0 |            694 |      0.6777
12:16:40.167 ->  0000874226 |                0 |            693 |      0.6768
12:16:40.674 ->  0000874726 |                0 |            694 |      0.6777
12:16:41.204 ->  0000875227 |                0 |            693 |      0.6768
12:16:41.660 ->  0000875727 |                0 |            695 |      0.6787
12:16:42.175 ->  0000876227 |                0 |            694 |      0.6777
12:16:42.691 ->  0000876727 |                0 |            693 |      0.6768
12:16:43.206 ->  0000877228 |                0 |            693 |      0.6768
12:16:43.676 ->  0000877728 |                0 |            695 |      0.6787
12:16:44.192 ->  0000878228 |                0 |            694 |      0.6777
12:16:44.707 ->  0000878729 |                0 |            693 |      0.6768
12:16:45.176 ->  0000879229 |                0 |            694 |      0.6777
12:16:45.691 ->  0000879729 |                0 |            694 |      0.6777
12:16:46.160 ->  0000880229 |                0 |            694 |      0.6777
12:16:46.675 ->  0000880730 |                0 |            693 |      0.6768
